id;url;PCO;AAE;corrupt from;noisy;offset;non-english;vocalizations;repeated words/lines;multiple singers;split words;missing words
57cc4a2106db40a583c3fb985f8d0b2c;g8z-qP34-1Y;0.0127;0.4796;-1;False;-0.47;False;False;False;False;False;False
693a5882b716482e8e7ca9f5c9bdf954;t7v-6rHDuKQ;0.0516;4.8996;0;False;0;False;False;False;False;False;False
1c6c81c072704172ac0ff63a3f504f43;-9P5NnsZgYU;0.1000;78.4293;0;False;0;False;False;False;False;False;False
bf9ae3f4339645c78addefbda5171821;FkLTwX0duY4;0.1000;31.6739;0;False;0;False;False;False;False;False;False
1e68dfeebaca4b0dab963b207733d35b;YU4hhNKsPog;0.0648;1.6948;-1;False;-0.47;False;False;False;False;False;False
1fd88949865b4ea4bb681de02575fd4f;pcHI_lTmog4;0.0058;0.4616;-1;False;0.4;False;False;False;False;False;False
024d7c1ac0104754ab0c7f09716c9fcb;YUXqHbTq1yc;0.0000;23.0767;0;False;0;False;False;False;False;False;False
17db75649e2f49acae3cbc713cc9e020;jWWGESX100s;0.1395;4.4823;0;False;0;False;False;False;False;False;False
c97216d8496845f6a6de8d71bf152cc2;yuTMWgOduFM;0.0619;0.5157;-1;False;-0.4;False;False;False;False;False;False
8d78fb4a056b40428150f0b46d99a92e;XFkzRNyygfk;0.1768;0.5209;-1;False;-0.37;False;False;False;False;False;False
6df5242d98444e98b731973844170e50;8szE-xCrFNs;0.0469;19.6831;0;False;0;False;False;False;False;False;False
769a39c1ae1c4cec84e6497dd5e36965;jwv-iRvyDZg;0.0220;0.9855;-1;False;0.46;False;True;False;False;False;False
a4ab827c72a1436ea8273c90a0620365;ty2q1sClQCM;0.2766;0.4131;-1;False;0.4;False;False;False;False;False;False
e7cca46c996f4163aaf52cf8a5d242fd;beINamVRGy4;0.0171;4.0309;143;False;1.1;False;False;False;False;False;False
56fc136f189b491294fe65b2f1cd740e;SQaqoNZ_35o;0.2754;0.7976;-1;False;-0.5, 1.8;False;False;False;False;False;False
4df3e21fe7f9431a9e111fb5a81e315e;zj05Pebbkbc;0.2708;0.3498;-1;False;-0.38;False;False;False;False;False;False
79129dc1519c4138a7c34716f5379c78;SMJhQ1cPM_A;0.0000;124.2291;89;False;0;False;False;False;False;False;False
bbe451ebbf7b4ad0816e70c0cc969213;2lvs2FzF64o;0.0044;2.0537;-1;False;1.9, 2;False;False;False;False;False;False
e813848a6c4446949e11d6b6659853cd;kZZmhbZJwng;0.1410;5.7338;0;False;0;False;False;False;False;False;False
7703343ed3e74b38ad5cd069e96b4867;76ley2v2s9w;0.0000;10.9816;0;False;0;False;False;False;False;False;False
3122d1a7225f47139fa270a19c6caac6;rhjjhQYx_BM;0.0000;8.6685;0;False;0;False;False;False;False;False;False
bc1899f9ef2a462195d736312f3d06c2;TgLzBwxo4_A;0.0000;53.4366;66;False;0;False;False;False;False;False;False
1de81c27947a43929a02645d8e4ec444;O-zpOMYRi0w;0.0000;3.8203;-1;False;-3.84;False;False;False;False;False;False
3559797f9a1647209578fcfbfa851e47;ijAYN9zVnwg;0.0047;0.9283;-1;False;-0.8, -1.1;False;False;False;False;False;False
4f2c196274bc43b99ae34bbc92a0cc33;lM5SPTmVlqE;0.1864;22.0483;80;False;0;False;False;False;False;False;False
8e76e0a5ee89451b8fdcd7524502c7bc;MrAtAxx4c8A;0.0354;16.3972;0;False;0;False;False;False;False;False;False
f806fff14236451dabe7351963237769;Y3qDzWO7H5M;0.2961;0.5644;-1;False;1.2, -0.5;False;False;False;False;False;False
57e7fbba680847d2bca9f8750c90fd1c;edHnmuaLLDM;0.0094;21.2667;0;False;0;False;False;False;False;False;False
5c8b80f3a6274c3f826d61650ca6a7d2;Rn7uaz0fayA;0.0339;0.5209;-1;False;-0.5;False;False;False;False;False;False
9cb91cc8ff2d4715ac20e35dc51bf9b6;1vrEljMfXYo;0.0229;0.5028;-1;False;0.7, 0.3;False;False;False;False;False;False
df66133633144a0cb813f422a455836d;GEuuj8EL3tE;0.0563;4.0867;0;False;0;False;False;False;False;False;False
af79b98527cf422ba3e9b4107b7422c5;8szE-xCrFNs;0.0469;19.6831;0;False;0;False;False;False;False;False;False
6d06e960817941a1ad4cde002c85254c;1ClCpfeIELw;0.2484;0.3252;-1;False;-0.34;False;False;False;False;False;False
4f9e38a81602484696ebf4671058af90;BtiZ0j1nofE;0.0000;28.1858;0;False;0;False;False;False;False;False;False
3b7e62531a6a45e98128d634e9a882d4;kZZmhbZJwng;0.1410;5.7338;0;False;0;False;False;False;False;False;False
13492490dd994eadb402787ea1798f47;Co6OHe4KaEc;0.0141;5.9079;0;False;0;False;False;False;False;False;False
a68fe748704942f7b63591a137dc81a7;1vrEljMfXYo;0.0229;0.5028;-1;False;0.7, 0.35;False;False;False;False;False;False
45a98dc68bc7426191a850f42fdcaf79;mPc2plEHrHA;0.0000;25.1512;0;False;0;False;False;False;False;False;False
2aa2f1fc57f848dc878f461ddcfb041b;roPQ_M3yJTA;0.0637;0.5695;-1;False;-0.3, -0.7;False;False;False;False;False;False
2ed813a485e54820838df7b88e0abaec;qPdihUTYk90;0.0000;17.2892;0;False;0;False;False;False;False;False;False
20d0a6f4e991402598438d6721dc0040;4I7qScX9X1Y;0.7203;0.2731;-1;False;+;False;False;False;False;False;False
fc595fdc4b5a4158931572d06b0b346e;vfnSSbRucMU;0.7146;0.2674;-1;False;0;False;True;False;False;False;False
01fe7b4cc53a4ab6aa512be7ff4da5eb;t4_jejN8sSA;0.6840;0.3632;-1;False;+;False;False;False;False;False;False
79590eac5fd247c790b24e2b51dd8021;mSZXWdKSQNM;0.6950;2.2734;-1;False;0;False;True;False;False;False;False
6c442872ddab413cb01a57ce28c49790;WqzBOhg-StU;0.7281;0.2738;-1;False;0;True;False;False;False;False;False
95da8182c1b34833898d77d6c320d612;hDkvwbQwtyo;0.6538;1.0826;-1;False;0;False;False;True;False;False;False
240750ef1e4f4367b20e244673519752;8CIfudW67zs;0.7852;0.4404;-1;False;0;False;False;False;False;False;False
c71f3847c9c6449fae00363f017bd84a;SECVGN4Bsgg;0.7915;1.6022;-1;False;0;False;False;True;False;False;False
3a6f7e96f03a49038629a99c552b89a9;pDCdStbQIGE;0.4466;0.4485;-1;False;0;False;False;False;False;True;False
6eebcfe6ea8644169d079f437dac6843;rxIU1yCZ3DA;0.6302;0.4374;-1;False;0;False;False;False;False;False;False
dc7feb5dfbcd4b6bbf63680959881fbd;qxwMbjAKxAU;0.5507;4.4722;-1;False;0;False;True;False;False;False;False
fee2f08572164ffda0ab1e78032db23f;WHKQ7ZE9pvw;0.5948;0.8642;-1;False;0;False;True;False;False;False;False
a3802f49d2994f889b1a9842d874e2fb;YOkPHHv8gOE;0.7652;0.5895;-1;False;0;False;True;False;False;False;False
f0ff1f1200604f719d37f6ce481a79b6;ze6c2qSGyTs;0.6411;2.6703;-1;False;0;False;False;True;False;False;False
e4dcc69e747f4ce78926a4769d584b87;eHhI7fZ6aIk;0.7926;0.3870;-1;False;0;False;False;False;False;False;False
9c09b6e8b2694ecc8cfa9f0956af1906;QH-S_0RKd-Q;0.7454;0.2558;-1;False;+;False;False;False;False;False;False
041c79c8e1184149b9d240510077afc8;94tiTgChO4M;0.5864;4.6648;-1;False;0;False;False;True;False;False;False
8158b884043341679ccaac0173b57fbf;iSfySO3jJgY;0.7944;0.6512;-1;False;0;False;True;False;False;False;False
2792994a02714a2d95e4ab77aeb09861;MA3WA53fi5c;0.7048;0.5504;-1;False;0;False;False;False;False;False;False
9164554a954f48b9bd62a36354e5fae5;K0siYUjV9UM;0.6818;0.3166;-1;False;+;False;False;False;False;False;False
7486d04d49de48e0849e2d8e799ee258;7I5CWyzTBGU;0.7353;0.5520;-1;False;0;False;False;False;False;False;False
9731b278f29347968c2ee085be2c9d61;WJRT-A52eH0;0.7801;0.3466;-1;False;0;False;True;False;False;False;False
f5a82ee0e7e4457cbf454f050d806ebe;Ui31Hma9rAw;0.3602;1.5443;-1;False;0;True;False;False;False;False;False
3f95c86b880d483d905f20ec35e336fa;XZd9tHVx1VE;0.7953;0.2232;-1;False;0;True;False;False;False;False;False
51dc592510894e36927afd9c756d1490;WVEt36YWl8Y;0.6606;1.1520;-1;False;0;False;True;False;False;False;False
101e1a018e9e4a8ca0986c59499bcddf;-2l1QI_TpaA;0.3226;46.8672;172;False;0;False;False;False;False;False;False
6bfdd2edd26d458893150692e5b2fabe;3Gwahh04Y1Y;0.7558;1.2030;-1;False;0;False;False;True;False;False;False
600a751107a049f380180dc4fdf81a9d;_pMXCrSA04M;0.7240;5.4510;144;False;0;False;False;False;False;True;False
f2644a8fffb74345b8fc215801f330f0;36AX554A3ew;0.6126;0.7779;-1;False;0;False;True;False;False;False;False
9e98173063dc4c48ad69e681d4ffe6b4;bnVUHWCynig;0.6859;0.3645;-1;False;+;False;False;False;False;False;False
d461bf8465c94b80be2daea0e0072445;UJmbn1sQw2A;0.7357;0.2360;-1;False;+;False;False;False;False;False;False
dccdc20f9e214becb07bdbb781e2ba32;1DQepQaporY;0.6848;1.0380;-1;False;0;False;True;False;False;False;False
d877c75560c64786be6d76418d7af327;ewSQYCTZcEg;0.5794;2.6227;290;False;0;False;False;True;False;False;False
71262fbe2b264e1598f4ce565d024e05;Rea5nHLzaXQ;0.7709;1.0053;-1;False;0;False;False;True;False;False;False
0b9c8aaca27a4e9fa3ef44fd90f49f32;RKtvrJcHuWQ;0.7991;0.3545;-1;False;0;False;True;False;False;False;False
6bfdf07e72c1493287c23e9a0b2a2ac7;8-vZlrBYLSU;0.6549;0.3336;-1;False;+;False;True;False;False;False;False
370c06530bd24100a078856282ed737a;D_lEQoNM70A;0.7915;0.8155;-1;False;+;False;False;False;False;False;False
bacd498b20f743f29ad96bfac12820ef;PB4MRsDSogw;0.7596;1.2397;-1;False;0;True;False;False;False;False;False
6ee5dcf21f4d43bfa6fd910b768b4c09;MwmxLCgai0Y;0.3373;31.0457;171;False;0;False;False;False;False;False;False
5516babfcb3249c6a49ea1ce9abcf09c;LCJblaUkkfc;0.7522;2.2943;-1;False;0;False;False;False;False;False;False
bc3e7aefda7c42b08bf72bee374b3e85;0IvVx-eo7Qs;0.5496;0.2740;-1;False;+;False;False;False;False;False;False
71cbe20731724c66b04ed87607d58e68;00PdHIPjaWQ;0.7120;0.3991;-1;False;0;False;False;False;False;False;False
00658116343c4502ac99de27aca47192;tXhdjJ2Z3qE;0.6026;1.3974;-1;False;0;False;True;False;False;False;False
69fdbeb882ee43e4abd8ddec73d71a94;-Vsxec2ssZM;0.7920;2.5668;-1;False;0;False;False;False;False;False;True
30b3f8afb6524172b965b09e55f8d2cb;ZRnzTTYk7_Q;0.5692;1.6396;-1;False;0;True;False;False;False;False;False
c5e8c8eff4c946c8929e4af8730241f4;YjXhjzne1u4;0.6371;3.9096;-1;False;0;False;True;False;False;False;False
3a1f91f080ff4d6f966bfed286667eb8;TYafIgGqKf4;0.7440;0.2834;-1;False;0;False;True;False;False;False;False
ee902004cb1c467eaf230eb516d7fd77;4W6S5rQNl_M;0.7635;0.7392;-1;False;0;False;False;True;False;False;False
7b3be894c33f4c419d298f4ec85d5c0b;g2gy1Evb1Kg;0.6379;21.5695;207;False;0;False;False;False;False;False;False
0c29d08dbaa840c19b36c3bf92bec386;0fMUYU8DC1U;0.7853;0.4894;-1;False;0;False;False;False;False;False;False
a88d98fe4dc04c01a0fcc4d1bbc9344f;3PE9QKxG1GY;0.3291;2.0919;69.45;False;0;False;False;False;False;False;False
cd3f0ec35b2f40df99c4f3f763af4055;UGpcYfng27M;0.5548;2.2184;-1;False;4.8 from 130;False;False;False;False;False;False
e44e2a159d9a491b93ba26e64aef33fe;YDDyE8pGN1k;0.5781;2.8591;-1;False;0;False;True;False;False;False;False
321fb8d3ad534fdeba75708c89ef6785;p6Fdm3-dnr0;0.7758;0.2313;-1;False;0;False;True;False;False;False;False
af352c4b85ec4326b762ae9dca631e51;zgUwd2Gkb-E;0.4928;0.4109;-1;False;0.3, 0.5;False;False;False;False;False;False
d96d30e8b272415696622d1f95e3b82e;dgQEqdj3GwE;0.7380;0.2246;-1;False;+;False;False;False;False;False;False
b6290e409d6244e880071b3338c31617;lK-_KlWqmjU;0.6483;0.5021;-1;False;0;False;True;False;False;False;False
687f0adafd8b43809676c7970dd04bf7;heZQVYvHPsc;0.7868;2.2053;-1;False;0;False;False;False;False;False;False
c2cbe6859615414c86f11cee34421ec3;Z3Pb3EJY5Qg;0.7457;0.2838;-1;False;-;False;False;False;False;False;False
f3f2be13e4df4555ab64423687c9791a;nvHq4siXbPo;0.5826;1.2969;-1;False;0;False;True;False;False;False;False
f4a957b20d084a5aa58ef48c897953f8;erSJGrpfnOI;0.7181;1.1613;-1;False;0;False;True;False;False;False;False
4833f3c690d246d287d3eda64290de7c;0AvuweztG4Q;0.7330;0.5156;-1;False;0;False;False;False;False;False;False
e11707a524304c729334d288554f99ef;LhNJ0dV6lkU;0.7121;0.7981;-1;False;0;False;True;False;False;False;False
df140cd696d04ff1b8788f60f4a28801;WXS0YMbUzo4;0.3789;2.8843;183;False;+;False;False;False;False;False;False
4bb5716ee23640cebf0688782f0f2b2d;UIBEU7JaxF0;0.7870;0.5237;-1;False;0;False;False;False;False;False;False
784edf6d650b4a7f9bc63b525673ca01;bk11Ayxd2MM;0.6537;0.3950;-1;False;+;False;False;False;False;False;False
85cafbcdfb2942fa82467ea1f2b15a0e;eMOGFCmhw6w;0.7949;0.5462;-1;False;0;False;False;True;False;False;False
574f2831d7e04060b1befcedf8157761;6g28CpuEoQU;0.7611;0.9814;-1;False;0;False;True;False;False;False;False
7dbf32397f294ce6afd2f42d85117a56;6V5mtUff6ik;0.7939;0.2252;-1;False;+;False;False;False;False;False;False
e94cac8cdff94c15bd4cbf1fcd22a9b6;zWmF_2u-9nk;0.7759;0.3926;-1;False;0;False;True;False;False;False;False
ebe427903a354dd8ab4581007af04dc7;cfxxR1dY1Ic;0.5944;0.7342;-1;False;0;False;True;False;False;False;False
8919a675ad3d4a51a23b110180284f11;hA2nD_0CL7Y;0.5645;0.3084;-1;False;+;False;False;False;False;False;False
2ab1277de98e40e7920927b9843354fc;S5RAATO3rTE;0.4453;0.6609;-1;True;0;False;False;False;False;False;False
d859b74949bc48529e5b8ec8858edac4;lAsvjVx-Mg4;0.7387;9.4048;-1;False;0;False;False;False;False;False;False
8bd8135f2d5d426aa52a26c38be318e7;gVP0_6igQs4;0.7968;0.2926;-1;False;+;False;False;False;False;False;False
76fe7166980a49f4a9c1835b33cdf3a3;KaBdajHOsSM;0.7086;0.4547;-1;False;0;False;True;False;False;False;False
d9e3b7546d5544ce928d11134eaf3a71;YqJhfE08wxE;0.7244;0.2053;-1;False;-;False;False;True;False;False;False
1c1e636e4c1b4374acbba4a0504a6190;J77YoMEwrMs;0.7250;0.7443;-1;False;0;False;True;False;False;False;False
d7ebea8e24a343c5bf7a8487bd86cd92;gzlkg_wswXs;0.7955;0.4828;-1;False;0;False;False;False;False;False;False
16208366e28542c2989acefea57536a4;KVjeheaFfsM;0.6490;0.9734;-1;False;0;False;True;True;False;False;False
c10e2b385f6f4fd1bb59144362eb40ab;SVk-bacM75Y;0.7303;2.1069;-1;False;0;False;False;False;False;False;False
07045583ddf5450c93550a40cbc92a63;UjjUYFn_g4c;0.6698;0.9428;-1;False;0;False;False;False;False;False;False
390044e8958f45868ceb7bc1e682c5f3;gq1roSoMS84;0.7545;1.0160;177;False;0;False;False;False;False;False;False
937417ae87e44612995d7c91f235ff55;VasDiLee9Q0;0.5929;0.4819;-1;False;0;False;True;False;False;False;False
d37daf781077467c9f8047fb92ce551b;4rjYbOsu8Mk;0.7034;1.0985;0;False;0;False;False;False;False;True;False
eabef1ca06f14624a138422c8b8fc39f;wUTtr1X1Eb4;0.6343;3.8305;-1;False;0;False;False;False;False;False;False
061c5cb04d9c4498a8ac8f565c0f958f;RSaugshzywA;0.7650;0.2121;-1;False;+;False;False;False;False;False;False
c357d487bfd54a8485cfc5af3032312c;X02t8vKLtbw;0.6832;0.2992;-1;False;0;True;False;False;False;False;False
bb276176316841bd9298a720b2728767;t05G0983BcI;0.7405;1.1720;-1;False;0;False;True;False;False;False;False
da9d680381004f7196c34fa7c6394ab4;2ssCL292DQA;0.6573;0.3683;-1;False;+;False;False;False;False;False;False
8f4f6ec398504cf7b5b89f112daaf7e6;HGN8SNsD1is;0.5806;3.3489;-1;False;0;False;False;False;False;False;False
78ac8e6b4cb64862af2093ef266d2ebe;QTYuD2kFc5c;0.6952;3.9816;-1;False;0;False;False;False;True;False;False
f7d7e92173aa43059460bab9a887b176;40V9_1PMUGM;0.3695;0.6028;-1;False;-0.7, 0.5;False;False;False;False;False;False
af91a0f2c3074f92b381b93fd7e1533a;vLtqTb53ZEY;0.7256;0.3815;-1;False;0;False;False;False;False;False;False
0dcb8f046b124b0f80ea50ec9dd77e59;9DCdCoQ49u8;0.7416;0.3972;-1;False;0;False;False;False;False;False;False
f4b28baf4c994b569d3bf8be517327fb;6VWYdqgjQbs;0.5864;2.5951;-1;False;0;True;False;False;False;False;False
6a1c2e7431b84f0f8b8c2a90ab6e4fe4;YV-SpT69IZ8;0.7455;1.9973;-1;False;0;False;False;False;False;False;False
b252929f8f284a08afc91ba06d643deb;zVPNBUbgz60;0.7597;0.3898;-1;False;0;False;True;False;False;False;False
c8617ac16193430382a5e1c3f199cc19;TBrjeYALCf4;0.4703;1.3607;-1;False;0;True;False;False;False;False;False
467ae4dec88a48809ca01cae3680caf4;qd0MGxtfC3k;0.7917;0.6370;-1;False;0;False;False;False;False;False;False
03b30a9a3f5d4860bdf0355a6f3452bb;xyN2609W4wU;0.6512;0.6712;-1;False;0;False;False;False;False;False;False
bda4489b6dcc4cc282acd6c4803884d3;xJiQIifKWjk;0.7682;0.3646;-1;False;0;False;True;False;False;False;False
56b5f98d1c514288a82c3946b92b185d;RlO-NeUUNdk;0.7236;0.8871;-1;False;0;False;False;True;False;False;False
bbe79c6fee184caba6de12c8d6b61600;weMrzt6W8V8;0.7175;7.3812;-1;False;0;False;False;False;False;False;True
7dc2c19f963c4411b2a1fec46b7b07d7;bSpqLqC7U6g;0.7684;3.3590;-1;False;0;False;False;False;False;False;False
1631dcf5067d46f2a9bb94b949d6fc96;PPaGujo9p9o;0.3992;34.6380;131;False;0;False;False;False;False;False;False
379e6eb348f34fbe8e24ac50b310a815;EN9auBn6Jys;0.5330;0.7878;-1;False;0;False;True;False;False;False;False
c6c0113151bf4daf81989947c06076a6;Uc89WTEh-jE;0.7952;0.4368;-1;False;0;False;False;False;False;False;False
e385cfadd6944b0ebd737e9002433be4;F-qHo4oFX6I;0.7731;0.3504;-1;False;0;False;True;False;False;False;False
c0266e93455b4cc98523ec158ef56f0c;4yYlH_p_4ic;0.7270;0.2535;-1;False;0;False;True;False;False;False;False
9bc291c8b0a6432992810fc7801350e2;vTFEQdXfJcU;0.7972;0.2232;-1;False;0;False;False;False;True;False;False
53f8cb1b83084acc98841b3aa91e4e77;h3aVkc5MbDE;0.5600;17.2014;169;False;0;False;False;False;False;False;False
523a834e642a4e2fb761fe048cb427c7;KUmrNavXsd0;0.7831;0.4235;-1;False;0;False;False;False;False;False;False
297b9c354df1451680597042ce264a6a;1AzzlFmmrSM;0.3493;34.7250;150;False;0;False;False;False;False;False;False
b48d018ce3444b98a4edf69cfb6dd499;Z_dPvlF9_7Y;0.5480;0.9446;-1;False;0;False;True;False;False;False;False
62a3bafa4076484ea8aa658a7729ae26;F51zmaBQ32Q;0.7669;0.8409;-1;False;0;False;False;True;False;False;False
3174357fdbab417c87f61c94ba34621f;nQJgZ2IUxRM;0.7649;0.2097;-1;False;+;False;False;False;False;False;False
505daca496b746efbad3510cb9fade1c;G8HBIH7WeP0;0.5085;2.2429;-1;True;0;False;False;False;False;False;False
5f6827197147494ca9d266d5a997fe13;WrizrrmTuZ4;0.6296;0.2683;-1;False;+;False;False;False;False;False;False
b273dab85e5b4149bd35ce8d8464b2fa;ZhjTXV2WA9g;0.7241;0.5930;-1;False;0;False;False;False;False;False;False
093ee06274a544be8402a52480029bf3;X0_VZuDsnaY;0.3365;1.8401;-1;False;0;True;False;False;False;False;False
e041c0607aa048f583030dec80e100f1;5yjEKs8hlWw;0.5888;2.2616;170;False;0;False;False;False;False;False;False
c83666a88fa04962997efad58ac9b612;FqIACCH20JU;0.4805;0.3569;-1;False;-;False;False;False;False;False;False
5b45a2759bf947f6b0e058ebbec6d637;KTpTEGUsGzk;0.6405;4.4425;227;False;0;False;True;False;False;False;False
52648357791245bbac35d60f8751b0f5;O2IuJPh6h_A;0.7868;0.2583;-1;False;0;False;False;False;False;False;False
4011addb894243bb9eca7c556070dbdc;_Tte-pWROAo;0.5812;0.3477;-1;False;0;False;True;False;False;False;False
23d8356ee1c84986b93801857fa030c2;-YLiNTm5-RU;0.3526;0.9638;-1;False;0;False;False;False;False;False;False
9d884d90c3ee4989865c1d28919e6fbb;vFl5biS3fPs;0.5363;1.1373;-1;False;+;False;False;False;False;False;False
407a625229684cedad26724774a5e3f6;lYauAg1Qaxk;0.6162;4.0468;215;False;0;False;False;False;False;False;False
64806917ca1644f5b12d8401d6dc258a;-LlfGrP4n6E;0.6797;0.7776;-1;False;0;False;False;True;False;False;False
7a3ed35afc3b4dcf8715ef830ccde909;PflZJvnREDs;0.3815;1.4706;-1;False;0;True;False;False;False;False;False
4f7c6a105d2b41fda8e4ec2928f03f0b;nhODaNiaKMA;0.7525;0.2859;-1;False;0;False;False;False;False;False;False
1b4b8bbbfbcb47968981ae8759732f78;fHGKG9dyTKI;0.6914;0.2840;-1;False;0;True;False;False;False;False;False
a66ab6eceafe40db98302f22551849a2;Dh-gbFL__vU;0.4161;0.4416;-1;False;+;False;False;False;False;False;False
2de85bd2d1064e2e99f19b0e8cb7ad7d;zuqE1gz7qyE;0.3220;0.6069;-1;True;0;False;False;False;False;False;False
6117388c29c14ed49975f9a0027e958a;w8YHBvX4QtM;0.7470;0.2512;-1;False;+;False;False;False;False;False;False
ab934403d8c74925a01784ead7ae1717;lsYw-ER4h74;0.6957;1.0837;-1;False;0;False;True;False;False;False;False
302c5d39f9874931bbd9866b44f39c18;Zz-DJr1Qs54;0.5900;1.1508;-1;False;+;False;False;False;False;False;False
16e4bd7e8d8d476e85afd5321a3b58f9;BJ1h23iC-6s;0.6336;1.1110;-1;False;+;False;False;False;False;False;False
e1554cdf9095436a94d7bbde0836381e;DRFlyfcbcFM;0.7696;0.3476;-1;False;0;False;False;True;False;False;False
cc60f99c5c37445481a9e0bdb2156dda;cvDkryqHoHE;0.6000;1.5063;-1;False;0;True;False;False;False;False;False
83bdc09dea8f473aad6d43d77ec3b80d;uZjnLRWUYOw;0.6610;23.6312;204;False;0;False;False;False;False;False;False
3822d8d82f66435c8e5e4123a380c693;lmmGWRCQ26w;0.5976;2.8574;-1;True;0;False;False;False;False;False;False
2138623e1ee640b2b39ae361dad76682;ZqH6rV1E2oY;0.7464;0.2066;-1;False;0;False;False;False;False;False;False
556ab24dda4b4d8b843051b97b920a9c;_-B8chdVzek;0.7023;0.2365;-1;False;+;False;False;False;False;False;False
e760c280fdd047029f853514162d411c;pifAOXPpfYs;0.5189;0.3964;-1;False;-0.4, 0.8;False;False;False;False;False;False
f921ce0553f34b898ce6c77a24c84103;CA97HEHPT3Q;0.5720;0.2799;-1;False;+;False;False;False;False;False;False
a90430d5ecdc41408c883702e4c4f747;zknlwXuGJUg;0.7906;0.7188;-1;False;0;False;False;False;False;False;False
d8c260b42a95416d8c6978cb00039ff1;syU8zdQvHZs;0.7794;0.9415;-1;False;0;False;False;False;False;False;False
c0beb739ef3a44ab82a4366e118cd23d;eTt-GXnvvmw;0.7676;0.2421;0;False;0;False;False;False;False;False;False
a31270cf63b14adfa0edee2a1beb4b2b;_h3QM_zp8NQ;0.4851;3.6432;-1;False;0;False;True;False;False;False;False
2b1c79c47c1f40f6a0a6c11711a9104d;5GxFbd8fW3U;0.7614;1.0807;-1;False;0;False;False;False;False;False;False
a8a64eaf9ebf48dc8b26a676db4a0dcf;hEhaDl-QkKo;0.6552;5.0498;188;False;0;False;False;False;False;False;False
730488958c044f4583690d6b9b9f4c5d;6T2ALPtEytc;0.7462;0.9171;-1;False;0;False;False;True;False;False;False
312ad2c8a0004e6da0f7aa16b2c08f49;PqpWWMIsar8;0.7617;0.2544;-1;False;0;False;True;False;False;False;False
5aa0d30da5974b6caa0d88545f0a4858;1lymwP7atnY;0.7086;0.8317;0;False;0;False;False;False;False;False;False
621c0375eba84843813225f020e75cdc;isEzhladyzA;0.7406;0.2690;-1;False;+;False;False;False;False;False;False
d57beec5e9954aa1b4853b90521f2c8b;PbgwQT-lklw;0.6095;0.8259;-1;False;0;False;False;True;False;False;False
8ed815f5673e4ec49959089c39615903;EAtwg1BwKek;0.5148;0.3282;-1;False;+;False;False;False;False;False;False
6141cf8e7c994b90941d99b48645f24b;lIr2nTgmv98;0.5278;0.3313;-1;True;0;False;False;False;False;False;False
4e5fc6e5044240a1ac5b7bb3f62d8910;OTzljLzccpU;0.7784;0.2319;-1;False;0;False;False;False;False;False;False
96fc44804eca47b1bda49c1751dc546a;FNz1Fv4I8Wg;0.6806;0.7489;-1;False;0;False;True;False;False;False;False
dc295ae639ca4be482a857d6c0f76370;QRtzeBvoyuk;0.7608;0.8235;-1;False;0;False;True;True;False;False;False
f9bb66fe27b04546866dd01a5a8064f4;EviXbSlbY-Y;0.3837;0.8182;-1;False;+;False;False;False;False;False;False
c2ba6a5c606f4c69865fc02d1abe42c7;1IIkaH2pY50;0.6458;1.6466;-1;False;0;False;False;True;False;False;False
f617ba9a6e8a406cbfae25b4987f86ea;216q4---F94;0.5664;1.3556;-1;True;0;False;False;False;False;False;False
1806a7e23d3749d6a1ebcc31a21b1ded;GXjDj-P9cMc;0.7921;0.3774;-1;False;0;False;True;False;False;False;False
5bd0db6169214513be038f0e74ccb4b2;HcmMolE4le4;0.3884;18.0226;72;False;0;False;False;False;False;False;False
472799e300e040cc933599d1973ae9a3;Xi-V06al_h4;0.7304;0.4666;-1;False;0;False;False;False;False;False;False
c08c20823679486fbe5d4dea96c47d15;CPwHwfcvSXQ;0.6084;1.0545;-1;False;0;False;False;False;False;False;False
896c41ad2a0446c79644e01896cec54b;sFPilIRxwvM;0.4612;1.2245;189;True;0;False;False;False;False;False;False
f1620aefb41d4af081c4fd5b4d7dfbb7;8p5QiOPtX14;0.7824;0.2325;-1;False;0;False;False;False;False;False;False
912f967c11f04d498f316029155f1748;63vqob-MljQ;0.3789;0.7748;-1;False;0;False;True;False;False;False;False
12c95b10752448dd8bf71e931b508394;A0kd-w7Xwd8;0.3529;0.4122;-1;False;-0.4, 0.85;False;False;False;False;False;False
860c957566a94ff88651751a8d2520d4;22aEGyJczPU;0.7928;0.3208;-1;False;0;False;False;False;False;False;False
6544fa73bf9746a3a283afd6c56f4a3d;GqX0zOWlIwM;0.7742;1.0882;-1;False;0;False;False;False;False;False;False
c132dc109c93464c860ef68698aad06c;V4Ghagx6Mek;0.7803;0.1797;-1;False;0;False;False;False;False;False;False
0db0a63bf22f40049423e7690904f869;hJzotJUlQws;0.7869;0.2382;-1;False;0;False;False;False;False;False;False
f4e30000952749cbb2c1d4087e57b7dc;Zf052uxFF58;0.6188;0.4326;-1;True;0;False;False;False;False;False;False
d7300568dc0349f1b135dd579b4f4f6e;wqjouYChsGc;0.6419;15.1708;140;False;0;False;False;False;False;False;False
d4ad3a298b2745669a5ee4a557939141;zR5_KkxgGqE;0.5674;0.3476;-1;False;+;False;False;False;False;False;False
d937650bd9f340e88677d991f971e33f;b_JLZxpHJAM;0.7500;0.2885;-1;False;0;False;False;True;False;False;False
